tx_name	gene_id	gene_name	with_UTRs
ENST00000379915.4	ENSG00000260729.1	AC009690.1	FALSE
ENST00000437872.7	ENSG00000140488.16	CELF6	FALSE
ENST00000543764.6	ENSG00000140488.16	CELF6	TRUE
ENST00000395258.7	ENSG00000140488.16	CELF6	TRUE
ENST00000567083.2	ENSG00000140488.16	CELF6	FALSE
ENST00000268097.10	ENSG00000213614.10	HEXA	TRUE
ENST00000567411.5	ENSG00000213614.10	HEXA	TRUE
ENST00000566304.5	ENSG00000213614.10	HEXA	TRUE
ENST00000567159.5	ENSG00000213614.10	HEXA	TRUE
ENST00000563762.5	ENSG00000213614.10	HEXA	FALSE
ENST00000566672.5	ENSG00000213614.10	HEXA	TRUE
ENST00000569410.5	ENSG00000213614.10	HEXA	FALSE
ENST00000567213.2	ENSG00000213614.10	HEXA	FALSE
ENST00000311755.6	ENSG00000175202.6	HIGD2B	TRUE
ENST00000567941.5	ENSG00000159322.17	ADPGK	TRUE
ENST00000569534.5	ENSG00000159322.17	ADPGK	TRUE
ENST00000311669.12	ENSG00000159322.17	ADPGK	TRUE
ENST00000456471.2	ENSG00000159322.17	ADPGK	FALSE
ENST00000562286.1	ENSG00000159322.17	ADPGK	FALSE
ENST00000261917.4	ENSG00000138622.4	HCN4	TRUE
ENST00000345330.9	ENSG00000156642.17	NPTN	TRUE
ENST00000351217.10	ENSG00000156642.17	NPTN	TRUE
ENST00000562924.5	ENSG00000156642.17	NPTN	TRUE
ENST00000563691.5	ENSG00000156642.17	NPTN	FALSE
ENST00000569673.2	ENSG00000205363.6	INSYN1	TRUE
ENST00000559817.1	ENSG00000205363.6	INSYN1	FALSE
ENST00000541638.6	ENSG00000067221.14	STOML1	TRUE
ENST00000564777.5	ENSG00000067221.14	STOML1	TRUE
ENST00000316900.9	ENSG00000067221.14	STOML1	TRUE
ENST00000316911.10	ENSG00000067221.14	STOML1	TRUE
ENST00000561656.5	ENSG00000067221.14	STOML1	TRUE
ENST00000359750.8	ENSG00000067221.14	STOML1	FALSE
ENST00000290438.3	ENSG00000159289.6	GOLGA6A	TRUE
ENST00000423167.6	ENSG00000137868.19	STRA6	TRUE
ENST00000323940.9	ENSG00000137868.19	STRA6	TRUE
ENST00000416286.7	ENSG00000137868.19	STRA6	TRUE
ENST00000535552.5	ENSG00000137868.19	STRA6	TRUE
ENST00000563965.5	ENSG00000137868.19	STRA6	TRUE
ENST00000574278.5	ENSG00000137868.19	STRA6	TRUE
ENST00000569936.5	ENSG00000137868.19	STRA6	TRUE
ENST00000432245.6	ENSG00000137868.19	STRA6	TRUE
ENST00000573391.1	ENSG00000137868.19	STRA6	TRUE
ENST00000358632.8	ENSG00000140459.18	CYP11A1	TRUE
ENST00000268053.11	ENSG00000140459.18	CYP11A1	TRUE
ENST00000435365.5	ENSG00000140459.18	CYP11A1	TRUE
ENST00000450547.1	ENSG00000140459.18	CYP11A1	FALSE
ENST00000261918.9	ENSG00000138623.10	SEMA7A	TRUE
ENST00000542748.6	ENSG00000138623.10	SEMA7A	TRUE
ENST00000543145.6	ENSG00000138623.10	SEMA7A	TRUE
ENST00000565494.5	ENSG00000138629.16	UBL7	FALSE
ENST00000567435.5	ENSG00000138629.16	UBL7	TRUE
ENST00000565602.5	ENSG00000179151.13	EDC3	TRUE
ENST00000426797.7	ENSG00000179151.13	EDC3	TRUE
ENST00000562974.1	ENSG00000179151.13	EDC3	FALSE
ENST00000563009.5	ENSG00000179151.13	EDC3	FALSE
ENST00000612821.4	ENSG00000140465.14	CYP1A1	FALSE
ENST00000617691.4	ENSG00000140465.14	CYP1A1	TRUE
ENST00000567032.5	ENSG00000140465.14	CYP1A1	TRUE
ENST00000562201.5	ENSG00000140465.14	CYP1A1	TRUE
ENST00000564596.5	ENSG00000140465.14	CYP1A1	TRUE
ENST00000566503.1	ENSG00000140465.14	CYP1A1	FALSE
ENST00000440863.7	ENSG00000140474.14	ULK3	TRUE
ENST00000569437.5	ENSG00000140474.14	ULK3	TRUE
ENST00000647587.1	ENSG00000140474.14	ULK3	FALSE
ENST00000568273.5	ENSG00000140474.14	ULK3	FALSE
ENST00000566631.5	ENSG00000140474.14	ULK3	TRUE
ENST00000568667.5	ENSG00000140474.14	ULK3	FALSE
ENST00000563301.5	ENSG00000140474.14	ULK3	FALSE
ENST00000565373.5	ENSG00000140474.14	ULK3	FALSE
ENST00000565790.5	ENSG00000140474.14	ULK3	TRUE
ENST00000562161.5	ENSG00000140474.14	ULK3	FALSE
ENST00000268099.13	ENSG00000140497.16	SCAMP2	TRUE
ENST00000566480.5	ENSG00000140497.16	SCAMP2	FALSE
ENST00000563663.5	ENSG00000140497.16	SCAMP2	TRUE
ENST00000569904.5	ENSG00000140497.16	SCAMP2	TRUE
ENST00000566132.5	ENSG00000178761.15	FAM219B	FALSE
ENST00000357635.10	ENSG00000178761.15	FAM219B	TRUE
ENST00000569524.5	ENSG00000178761.15	FAM219B	TRUE
ENST00000563069.5	ENSG00000178761.15	FAM219B	TRUE
ENST00000565772.5	ENSG00000178761.15	FAM219B	TRUE
ENST00000566194.5	ENSG00000178761.15	FAM219B	TRUE
ENST00000562698.5	ENSG00000178761.15	FAM219B	FALSE
ENST00000564019.1	ENSG00000178761.15	FAM219B	FALSE
ENST00000322347.11	ENSG00000178741.12	COX5A	TRUE
ENST00000562233.5	ENSG00000178741.12	COX5A	TRUE
ENST00000567270.5	ENSG00000178741.12	COX5A	TRUE
ENST00000568783.5	ENSG00000178741.12	COX5A	TRUE
ENST00000568517.1	ENSG00000178741.12	COX5A	TRUE
ENST00000322177.6	ENSG00000178718.7	RPP25	TRUE
ENST00000569482.5	ENSG00000140400.17	MAN2C1	FALSE
ENST00000565683.5	ENSG00000140400.17	MAN2C1	FALSE
ENST00000563622.5	ENSG00000140400.17	MAN2C1	TRUE
ENST00000267978.10	ENSG00000140400.17	MAN2C1	TRUE
ENST00000618257.1	ENSG00000140400.17	MAN2C1	TRUE
ENST00000566634.5	ENSG00000140400.17	MAN2C1	TRUE
ENST00000421803.6	ENSG00000140400.17	MAN2C1	TRUE
ENST00000570257.6	ENSG00000140400.17	MAN2C1	FALSE
ENST00000569355.5	ENSG00000140400.17	MAN2C1	TRUE
ENST00000562071.5	ENSG00000140400.17	MAN2C1	TRUE
ENST00000394947.8	ENSG00000169375.16	SIN3A	TRUE
ENST00000562776.5	ENSG00000169375.16	SIN3A	FALSE
ENST00000567289.5	ENSG00000169375.16	SIN3A	TRUE
ENST00000568309.5	ENSG00000169375.16	SIN3A	FALSE
ENST00000568190.1	ENSG00000169375.16	SIN3A	FALSE
ENST00000618819.5	ENSG00000169410.10	PTPN9	TRUE
ENST00000306726.6	ENSG00000169410.10	PTPN9	TRUE
ENST00000561731.1	ENSG00000169410.10	PTPN9	FALSE
ENST00000564644.5	ENSG00000169371.14	SNUPN	TRUE
ENST00000568078.5	ENSG00000169371.14	SNUPN	FALSE
ENST00000564086.5	ENSG00000169371.14	SNUPN	FALSE
ENST00000314852.2	ENSG00000177971.8	IMP3	TRUE
ENST00000308508.5	ENSG00000173546.7	CSPG4	TRUE
ENST00000394907.8	ENSG00000169752.17	NRG4	TRUE
ENST00000565661.5	ENSG00000169752.17	NRG4	TRUE
ENST00000563204.5	ENSG00000169752.17	NRG4	TRUE
ENST00000567126.5	ENSG00000169752.17	NRG4	TRUE
ENST00000557943.6	ENSG00000140374.16	ETFA	TRUE
ENST00000433983.6	ENSG00000140374.16	ETFA	FALSE
ENST00000267950.12	ENSG00000140374.16	ETFA	TRUE
ENST00000565910.5	ENSG00000140374.16	ETFA	FALSE
ENST00000560726.5	ENSG00000140374.16	ETFA	TRUE
ENST00000559602.5	ENSG00000140374.16	ETFA	TRUE
ENST00000560595.5	ENSG00000140374.16	ETFA	FALSE
ENST00000560899.5	ENSG00000140374.16	ETFA	TRUE
ENST00000560044.5	ENSG00000140374.16	ETFA	TRUE
ENST00000560345.5	ENSG00000140374.16	ETFA	FALSE
ENST00000563290.6	ENSG00000140386.13	SCAPER	TRUE
ENST00000538941.6	ENSG00000140386.13	SCAPER	TRUE
ENST00000565507.5	ENSG00000140386.13	SCAPER	TRUE
ENST00000568549.5	ENSG00000140386.13	SCAPER	FALSE
ENST00000565372.5	ENSG00000140386.13	SCAPER	FALSE
ENST00000267970.9	ENSG00000140391.15	TSPAN3	TRUE
ENST00000346495.6	ENSG00000140391.15	TSPAN3	TRUE
ENST00000424443.7	ENSG00000140391.15	TSPAN3	TRUE
ENST00000559494.1	ENSG00000140391.15	TSPAN3	TRUE
ENST00000558745.5	ENSG00000140391.15	TSPAN3	TRUE
ENST00000560626.6	ENSG00000173517.10	PEAK1	TRUE
ENST00000558305.5	ENSG00000173517.10	PEAK1	TRUE
ENST00000565820.5	ENSG00000173517.10	PEAK1	FALSE
ENST00000355300.7	ENSG00000169783.13	LINGO1	TRUE
ENST00000561030.5	ENSG00000169783.13	LINGO1	TRUE
ENST00000557798.1	ENSG00000169783.13	LINGO1	FALSE
ENST00000566711.5	ENSG00000169783.13	LINGO1	FALSE
ENST00000300584.7	ENSG00000167202.11	TBC1D2B	FALSE
ENST00000409931.7	ENSG00000167202.11	TBC1D2B	TRUE
ENST00000258930.8	ENSG00000136425.14	CIB2	TRUE
ENST00000539011.5	ENSG00000136425.14	CIB2	TRUE
ENST00000557846.5	ENSG00000136425.14	CIB2	TRUE
ENST00000643268.1	ENSG00000136425.14	CIB2	FALSE
ENST00000557818.1	ENSG00000136425.14	CIB2	FALSE
ENST00000557917.5	ENSG00000136425.14	CIB2	TRUE
ENST00000560618.5	ENSG00000136425.14	CIB2	TRUE
ENST00000258873.9	ENSG00000103740.10	ACSBG1	TRUE
ENST00000560124.5	ENSG00000103740.10	ACSBG1	TRUE
ENST00000560817.5	ENSG00000103740.10	ACSBG1	TRUE
ENST00000559707.5	ENSG00000103740.10	ACSBG1	TRUE
ENST00000557935.1	ENSG00000103740.10	ACSBG1	TRUE
ENST00000558453.5	ENSG00000140395.9	WDR61	FALSE
ENST00000558311.5	ENSG00000140395.9	WDR61	TRUE
ENST00000558459.5	ENSG00000140395.9	WDR61	TRUE
ENST00000560569.5	ENSG00000140395.9	WDR61	FALSE
ENST00000560610.5	ENSG00000140395.9	WDR61	TRUE
ENST00000559848.1	ENSG00000140395.9	WDR61	TRUE
ENST00000348639.7	ENSG00000080644.16	CHRNA3	TRUE
ENST00000326828.6	ENSG00000080644.16	CHRNA3	TRUE
ENST00000261751.8	ENSG00000117971.12	CHRNB4	TRUE
ENST00000412074.6	ENSG00000117971.12	CHRNB4	TRUE
ENST00000559849.5	ENSG00000117971.12	CHRNB4	TRUE
ENST00000388820.5	ENSG00000136378.15	ADAMTS7	TRUE
ENST00000676763.1	ENSG00000103811.18	CTSH	TRUE
ENST00000220166.10	ENSG00000103811.18	CTSH	TRUE
ENST00000676510.1	ENSG00000103811.18	CTSH	TRUE
ENST00000677810.1	ENSG00000103811.18	CTSH	TRUE
ENST00000678727.1	ENSG00000103811.18	CTSH	TRUE
ENST00000679017.1	ENSG00000103811.18	CTSH	TRUE
ENST00000679334.1	ENSG00000103811.18	CTSH	TRUE
ENST00000678886.1	ENSG00000103811.18	CTSH	TRUE
ENST00000676596.1	ENSG00000103811.18	CTSH	TRUE
ENST00000649928.2	ENSG00000103811.18	CTSH	TRUE
ENST00000678487.1	ENSG00000103811.18	CTSH	TRUE
ENST00000677207.1	ENSG00000103811.18	CTSH	TRUE
ENST00000676808.1	ENSG00000103811.18	CTSH	TRUE
ENST00000678031.1	ENSG00000103811.18	CTSH	TRUE
ENST00000678644.1	ENSG00000103811.18	CTSH	TRUE
ENST00000677316.1	ENSG00000103811.18	CTSH	TRUE
ENST00000678281.1	ENSG00000103811.18	CTSH	TRUE
ENST00000528191.6	ENSG00000103811.18	CTSH	TRUE
ENST00000676880.1	ENSG00000103811.18	CTSH	TRUE
ENST00000678415.1	ENSG00000103811.18	CTSH	TRUE
ENST00000533777.5	ENSG00000103811.18	CTSH	TRUE
ENST00000677534.1	ENSG00000103811.18	CTSH	TRUE
ENST00000677874.1	ENSG00000103811.18	CTSH	TRUE
ENST00000677936.1	ENSG00000103811.18	CTSH	TRUE
ENST00000677789.1	ENSG00000103811.18	CTSH	TRUE
ENST00000615999.5	ENSG00000103811.18	CTSH	FALSE
ENST00000558480.7	ENSG00000058335.16	RASGRF1	TRUE
ENST00000419573.7	ENSG00000058335.16	RASGRF1	TRUE
ENST00000394745.3	ENSG00000058335.16	RASGRF1	TRUE
ENST00000258874.4	ENSG00000136371.11	MTHFS	TRUE
ENST00000559722.2	ENSG00000136371.11	MTHFS	FALSE
ENST00000479961.1	ENSG00000259332.3	ST20-MTHFS	TRUE
ENST00000560919.5	ENSG00000136371.11	MTHFS	FALSE
ENST00000478497.5	ENSG00000180953.11	ST20	TRUE
ENST00000335661.6	ENSG00000140379.9	BCL2A1	TRUE
ENST00000267953.4	ENSG00000140379.9	BCL2A1	TRUE
ENST00000677151.1	ENSG00000140379.9	BCL2A1	TRUE
ENST00000560778.3	ENSG00000259417.3	CTXND1	TRUE
ENST00000619987.4	ENSG00000117899.11	MESD	TRUE
ENST00000422879.3	ENSG00000117899.11	MESD	TRUE
ENST00000559537.1	ENSG00000117899.11	MESD	FALSE
ENST00000302824.7	ENSG00000172345.14	STARD5	TRUE
ENST00000325346.6	ENSG00000172345.14	STARD5	TRUE
ENST00000560156.1	ENSG00000172345.14	STARD5	TRUE
ENST00000359440.6	ENSG00000188869.13	TMC3	TRUE
ENST00000558726.5	ENSG00000188869.13	TMC3	TRUE
ENST00000329713.5	ENSG00000183496.6	MEX3B	TRUE
ENST00000558133.1	ENSG00000183496.6	MEX3B	TRUE
ENST00000359445.7	ENSG00000140598.15	EFL1	TRUE
ENST00000268206.12	ENSG00000140598.15	EFL1	TRUE
ENST00000650113.1	ENSG00000140598.15	EFL1	TRUE
ENST00000557939.1	ENSG00000140598.15	EFL1	FALSE
ENST00000561389.1	ENSG00000140598.15	EFL1	TRUE
ENST00000610657.2	ENSG00000278662.5	GOLGA6L10	TRUE
ENST00000621197.4	ENSG00000278662.5	GOLGA6L10	TRUE
ENST00000619556.4	ENSG00000278662.5	GOLGA6L10	TRUE
ENST00000647841.1	ENSG00000182774.13	RPS17	TRUE
ENST00000561157.5	ENSG00000182774.13	RPS17	TRUE
ENST00000562833.2	ENSG00000260836.2	AC245033.1	FALSE
ENST00000642270.1	ENSG00000260836.2	AC245033.1	FALSE
ENST00000614918.4	ENSG00000214575.9	CPEB1	TRUE
ENST00000611031.4	ENSG00000214575.9	CPEB1	FALSE
ENST00000618449.4	ENSG00000214575.9	CPEB1	TRUE
ENST00000617958.4	ENSG00000214575.9	CPEB1	TRUE
ENST00000615198.4	ENSG00000214575.9	CPEB1	TRUE
ENST00000616959.4	ENSG00000214575.9	CPEB1	FALSE
ENST00000620182.4	ENSG00000214575.9	CPEB1	TRUE
ENST00000614977.4	ENSG00000214575.9	CPEB1	TRUE
ENST00000568994.1	ENSG00000214575.9	CPEB1	FALSE
ENST00000642989.2	ENSG00000103723.16	AP3B2	TRUE
ENST00000535359.6	ENSG00000103723.16	AP3B2	TRUE
ENST00000668990.2	ENSG00000103723.16	AP3B2	TRUE
ENST00000660624.1	ENSG00000103723.16	AP3B2	TRUE
ENST00000652847.1	ENSG00000103723.16	AP3B2	TRUE
ENST00000261722.8	ENSG00000103723.16	AP3B2	TRUE
ENST00000667758.1	ENSG00000103723.16	AP3B2	TRUE
ENST00000669930.1	ENSG00000103723.16	AP3B2	TRUE
ENST00000666973.1	ENSG00000103723.16	AP3B2	TRUE
ENST00000657321.1	ENSG00000103723.16	AP3B2	TRUE
ENST00000668385.1	ENSG00000103723.16	AP3B2	TRUE
ENST00000535348.5	ENSG00000103723.16	AP3B2	TRUE
ENST00000664460.1	ENSG00000103723.16	AP3B2	TRUE
ENST00000666055.1	ENSG00000103723.16	AP3B2	TRUE
ENST00000666894.1	ENSG00000103723.16	AP3B2	TRUE
ENST00000541693.5	ENSG00000103723.16	AP3B2	FALSE
ENST00000542200.2	ENSG00000103723.16	AP3B2	TRUE
ENST00000535513.2	ENSG00000103723.16	AP3B2	TRUE
ENST00000334574.12	ENSG00000186628.12	FSD2	TRUE
ENST00000541889.1	ENSG00000186628.12	FSD2	TRUE
ENST00000561368.1	ENSG00000186628.12	FSD2	FALSE
ENST00000450735.7	ENSG00000103942.13	HOMER2	TRUE
ENST00000304231.12	ENSG00000103942.13	HOMER2	TRUE
ENST00000558817.1	ENSG00000103942.13	HOMER2	FALSE
ENST00000514272.2	ENSG00000169609.14	C15orf40	FALSE
ENST00000538348.6	ENSG00000169609.14	C15orf40	FALSE
ENST00000451195.7	ENSG00000169609.14	C15orf40	FALSE
ENST00000304177.10	ENSG00000169609.14	C15orf40	TRUE
ENST00000565712.1	ENSG00000169609.14	C15orf40	TRUE
ENST00000261721.9	ENSG00000064726.10	BTBD1	TRUE
ENST00000379403.2	ENSG00000064726.10	BTBD1	FALSE
ENST00000568294.5	ENSG00000166503.9	HDGFL3	FALSE
ENST00000299633.7	ENSG00000166503.9	HDGFL3	TRUE
ENST00000563790.5	ENSG00000166503.9	HDGFL3	TRUE
ENST00000345382.6	ENSG00000169594.13	BNC1	TRUE
ENST00000569704.1	ENSG00000169594.13	BNC1	TRUE
ENST00000434634.7	ENSG00000177082.13	WDR73	FALSE
ENST00000394588.3	ENSG00000197696.10	NMB	TRUE
ENST00000360476.8	ENSG00000197696.10	NMB	TRUE
ENST00000559729.5	ENSG00000140612.14	SEC11A	TRUE
ENST00000558134.5	ENSG00000140612.14	SEC11A	FALSE
ENST00000560266.5	ENSG00000140612.14	SEC11A	TRUE
ENST00000268220.12	ENSG00000140612.14	SEC11A	TRUE
ENST00000558217.5	ENSG00000140612.14	SEC11A	FALSE
ENST00000455959.7	ENSG00000140612.14	SEC11A	TRUE
ENST00000560409.5	ENSG00000140612.14	SEC11A	TRUE
ENST00000337975.6	ENSG00000183655.13	KLHL25	TRUE
ENST00000394480.6	ENSG00000140538.16	NTRK3	TRUE
ENST00000355254.6	ENSG00000140538.16	NTRK3	TRUE
ENST00000357724.6	ENSG00000140538.16	NTRK3	TRUE
ENST00000360948.6	ENSG00000140538.16	NTRK3	TRUE
ENST00000626019.2	ENSG00000140538.16	NTRK3	FALSE
ENST00000542733.6	ENSG00000140538.16	NTRK3	TRUE
ENST00000558676.5	ENSG00000140538.16	NTRK3	TRUE
ENST00000558306.1	ENSG00000140538.16	NTRK3	FALSE
ENST00000540489.6	ENSG00000140538.16	NTRK3	FALSE
ENST00000312475.5	ENSG00000259494.2	MRPL46	FALSE
ENST00000649547.1	ENSG00000173867.10	AC013489.1	TRUE
ENST00000560703.1	ENSG00000259494.2	MRPL46	FALSE
ENST00000558531.1	ENSG00000259494.2	MRPL46	FALSE
ENST00000268148.13	ENSG00000140543.15	DET1	TRUE
ENST00000564406.5	ENSG00000140543.15	DET1	TRUE
ENST00000557837.1	ENSG00000140543.15	DET1	TRUE
ENST00000558413.1	ENSG00000140543.15	DET1	TRUE
ENST00000359595.8	ENSG00000140511.12	HAPLN3	TRUE
ENST00000558770.5	ENSG00000140511.12	HAPLN3	TRUE
ENST00000562889.5	ENSG00000140511.12	HAPLN3	TRUE
ENST00000558018.5	ENSG00000140545.15	MFGE8	TRUE
ENST00000268151.11	ENSG00000140545.15	MFGE8	TRUE
ENST00000566497.5	ENSG00000140545.15	MFGE8	TRUE
ENST00000542878.5	ENSG00000140545.15	MFGE8	TRUE
ENST00000613965.1	ENSG00000140545.15	MFGE8	FALSE
ENST00000268125.10	ENSG00000140522.12	RLBP1	TRUE
ENST00000567787.1	ENSG00000140522.12	RLBP1	TRUE
ENST00000631044.2	ENSG00000140521.17	POLG	TRUE
ENST00000442287.6	ENSG00000140521.17	POLG	TRUE
ENST00000530292.3	ENSG00000140521.17	POLG	FALSE
ENST00000635986.2	ENSG00000140521.17	POLG	TRUE
ENST00000637238.1	ENSG00000140521.17	POLG	FALSE
ENST00000636774.1	ENSG00000140521.17	POLG	TRUE
ENST00000530715.5	ENSG00000140521.17	POLG	FALSE
ENST00000650303.2	ENSG00000140521.17	POLG	FALSE
ENST00000560081.5	ENSG00000140519.14	RHCG	TRUE
ENST00000268122.9	ENSG00000140519.14	RHCG	TRUE
ENST00000649642.1	ENSG00000140519.14	RHCG	TRUE
ENST00000558030.5	ENSG00000140519.14	RHCG	TRUE
ENST00000558184.1	ENSG00000140519.14	RHCG	TRUE
ENST00000394412.8	ENSG00000166813.16	KIF7	TRUE
ENST00000445906.1	ENSG00000166813.16	KIF7	TRUE
ENST00000560330.1	ENSG00000166819.12	PLIN1	FALSE
ENST00000300055.10	ENSG00000166819.12	PLIN1	TRUE
ENST00000561224.5	ENSG00000166821.9	PEX11A	TRUE
ENST00000300056.8	ENSG00000166821.9	PEX11A	TRUE
ENST00000561257.1	ENSG00000166821.9	PEX11A	TRUE
ENST00000559170.1	ENSG00000166821.9	PEX11A	TRUE
ENST00000300057.4	ENSG00000166823.5	MESP1	TRUE
ENST00000679248.1	ENSG00000166825.15	ANPEP	TRUE
ENST00000560030.1	ENSG00000166825.15	ANPEP	FALSE
ENST00000560028.1	ENSG00000166825.15	ANPEP	FALSE
ENST00000336418.9	ENSG00000157823.17	AP3S2	TRUE
ENST00000398333.7	ENSG00000250021.7	ARPIN-AP3S2	TRUE
ENST00000423566.6	ENSG00000157823.17	AP3S2	TRUE
ENST00000558011.5	ENSG00000157823.17	AP3S2	TRUE
ENST00000560940.5	ENSG00000157823.17	AP3S2	TRUE
ENST00000557999.5	ENSG00000157823.17	AP3S2	TRUE
ENST00000558806.5	ENSG00000157823.17	AP3S2	TRUE
ENST00000558999.5	ENSG00000157823.17	AP3S2	TRUE
ENST00000617003.1	ENSG00000157823.17	AP3S2	TRUE
ENST00000357484.10	ENSG00000242498.8	ARPIN	TRUE
ENST00000460685.1	ENSG00000242498.8	ARPIN	TRUE
ENST00000330062.8	ENSG00000182054.10	IDH2	TRUE
ENST00000560061.1	ENSG00000182054.10	IDH2	TRUE
ENST00000559482.5	ENSG00000182054.10	IDH2	TRUE
ENST00000540499.2	ENSG00000182054.10	IDH2	TRUE
ENST00000328649.11	ENSG00000185043.12	CIB1	TRUE
ENST00000612800.1	ENSG00000185043.12	CIB1	TRUE
ENST00000650306.1	ENSG00000185043.12	CIB1	TRUE
ENST00000646620.1	ENSG00000184508.12	HDDC3	TRUE
ENST00000330334.7	ENSG00000184508.12	HDDC3	FALSE
ENST00000559898.5	ENSG00000184508.12	HDDC3	FALSE
ENST00000394249.8	ENSG00000198901.14	PRC1	TRUE
ENST00000556972.6	ENSG00000198901.14	PRC1	FALSE
ENST00000361188.9	ENSG00000198901.14	PRC1	TRUE
ENST00000643536.1	ENSG00000284946.1	AC068831.6	TRUE
ENST00000442656.6	ENSG00000198901.14	PRC1	TRUE
ENST00000333371.8	ENSG00000184056.15	VPS33B	TRUE
ENST00000574755.5	ENSG00000184056.15	VPS33B	TRUE
ENST00000535906.1	ENSG00000184056.15	VPS33B	TRUE
ENST00000553393.5	ENSG00000185442.13	FAM174B	TRUE
ENST00000327355.6	ENSG00000185442.13	FAM174B	TRUE
ENST00000555748.5	ENSG00000185442.13	FAM174B	TRUE
ENST00000557398.2	ENSG00000185442.13	FAM174B	FALSE
ENST00000329082.11	ENSG00000182175.14	RGMA	TRUE
ENST00000543599.5	ENSG00000182175.14	RGMA	TRUE
ENST00000554387.5	ENSG00000182175.14	RGMA	TRUE
ENST00000557301.2	ENSG00000182175.14	RGMA	TRUE
ENST00000557420.1	ENSG00000182175.14	RGMA	TRUE
ENST00000556658.1	ENSG00000182175.14	RGMA	TRUE
ENST00000555598.1	ENSG00000182175.14	RGMA	FALSE
ENST00000535714.2	ENSG00000183571.11	PGPEP1L	TRUE
ENST00000378919.6	ENSG00000183571.11	PGPEP1L	TRUE
ENST00000637120.1	ENSG00000183571.11	PGPEP1L	FALSE
ENST00000459771.5	ENSG00000103852.13	TTC23	TRUE
ENST00000394132.7	ENSG00000103852.13	TTC23	TRUE
ENST00000394129.6	ENSG00000103852.13	TTC23	TRUE
ENST00000561365.5	ENSG00000103852.13	TTC23	FALSE
ENST00000560860.5	ENSG00000103852.13	TTC23	FALSE
ENST00000560772.5	ENSG00000103852.13	TTC23	FALSE
ENST00000558078.5	ENSG00000103852.13	TTC23	FALSE
ENST00000378904.4	ENSG00000183060.15	LYSMD4	TRUE
ENST00000332728.8	ENSG00000183060.15	LYSMD4	TRUE
ENST00000545021.2	ENSG00000183060.15	LYSMD4	FALSE
ENST00000409796.5	ENSG00000183060.15	LYSMD4	TRUE
ENST00000344791.6	ENSG00000183060.15	LYSMD4	TRUE
ENST00000268070.9	ENSG00000140470.15	ADAMTS17	TRUE
ENST00000568565.2	ENSG00000140470.15	ADAMTS17	FALSE
ENST00000558960.1	ENSG00000140470.15	ADAMTS17	TRUE
ENST00000394113.5	ENSG00000154227.13	CERS3	TRUE
ENST00000314742.13	ENSG00000140471.17	LINS1	TRUE
ENST00000561308.5	ENSG00000140471.17	LINS1	TRUE
ENST00000560133.5	ENSG00000140471.17	LINS1	TRUE
ENST00000560934.1	ENSG00000140471.17	LINS1	FALSE
ENST00000560272.1	ENSG00000140471.17	LINS1	FALSE
ENST00000254190.4	ENSG00000131873.7	CHSY1	TRUE
ENST00000543813.2	ENSG00000131873.7	CHSY1	FALSE
ENST00000531964.5	ENSG00000131871.15	SELENOS	TRUE
ENST00000526049.6	ENSG00000131871.15	SELENOS	TRUE
ENST00000254193.11	ENSG00000131876.17	SNRPA1	TRUE
ENST00000559309.5	ENSG00000131876.17	SNRPA1	TRUE
ENST00000560496.5	ENSG00000131876.17	SNRPA1	FALSE
ENST00000559686.3	ENSG00000131876.17	SNRPA1	FALSE
ENST00000626000.1	ENSG00000131876.17	SNRPA1	FALSE
ENST00000677364.1	ENSG00000140479.18	PCSK6	FALSE
ENST00000558951.5	ENSG00000140479.18	PCSK6	FALSE
ENST00000398185.6	ENSG00000140479.18	PCSK6	FALSE
ENST00000611716.5	ENSG00000140479.18	PCSK6	TRUE
ENST00000618548.4	ENSG00000140479.18	PCSK6	TRUE
ENST00000677528.1	ENSG00000140479.18	PCSK6	TRUE
ENST00000632686.1	ENSG00000140479.18	PCSK6	TRUE
ENST00000619160.4	ENSG00000140479.18	PCSK6	TRUE
ENST00000622483.4	ENSG00000140479.18	PCSK6	TRUE
ENST00000611967.4	ENSG00000140479.18	PCSK6	TRUE
ENST00000615296.4	ENSG00000140479.18	PCSK6	TRUE
ENST00000559417.2	ENSG00000140479.18	PCSK6	TRUE
ENST00000331826.12	ENSG00000140479.18	PCSK6	TRUE
ENST00000428002.6	ENSG00000184277.13	TM2D3	FALSE
ENST00000559107.5	ENSG00000184277.13	TM2D3	TRUE
ENST00000347970.7	ENSG00000184277.13	TM2D3	TRUE
ENST00000333202.8	ENSG00000184277.13	TM2D3	TRUE
ENST00000561373.1	ENSG00000184277.13	TM2D3	TRUE
ENST00000560013.5	ENSG00000184277.13	TM2D3	TRUE
ENST00000335968.8	ENSG00000185418.16	TARS3	TRUE
ENST00000558533.5	ENSG00000185418.16	TARS3	FALSE
ENST00000539112.5	ENSG00000185418.16	TARS3	TRUE
ENST00000326183.3	ENSG00000177693.4	OR4F4	TRUE
ENST00000650172.1	ENSG00000177693.4	OR4F4	FALSE
ENST00000293861.8	ENSG00000161981.11	SNRNP25	TRUE
ENST00000383018.7	ENSG00000161981.11	SNRNP25	TRUE
ENST00000397876.6	ENSG00000161981.11	SNRNP25	TRUE
ENST00000436333.5	ENSG00000103152.12	MPG	FALSE
ENST00000397817.5	ENSG00000103152.12	MPG	TRUE
